oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
0,3,2014,2014.0,17.11,1,0,1,1475000.0,8.0,0,90000.0,30.0,13.0,13.0,2,7
25,238,2020,2020.0,21.74,4,1,1,415000.00000000006,5.0,0,40000.0,22.0,8.0,9.0,2,2
8,66,2016,2016.0,18.7,4,1,1,610000.0,5.0,0,63797.0,22.0,12.0,12.0,0,2
9,77,2018,2018.0,18.9,4,1,2,560000.0,5.0,0,60216.0,23.0,8.0,8.0,0,2
17,156,2015,2015.0,23.95,4,0,2,425000.0,5.0,0,10000.0,19.0,9.0,6.0,2,2
17,157,2016,2016.0,21.4,4,1,1,686000.0,5.0,0,38153.0,27.0,12.0,13.0,0,2
17,179,2015,2015.0,22.38,4,1,1,517000.0,5.0,0,76485.0,26.0,7.0,7.0,0,2
17,184,2015,2015.0,20.51,4,1,2,385000.0,5.0,0,40000.0,17.0,10.0,11.0,2,2
17,157,2016,2016.0,21.4,4,1,1,675000.0,5.0,0,40623.0,27.0,12.0,13.0,0,2
18,197,2018,2018.0,19.27,1,0,2,3300000.0,9.0,0,18000.0,31.0,15.0,15.0,2,7
17,179,2014,2014.0,22.38,4,1,1,499000.0,5.0,0,88051.0,26.0,7.0,7.0,2,2
17,179,2022,2022.0,22.38,4,1,1,774000.0,5.0,0,16522.0,26.0,7.0,7.0,2,2
12,101,2019,2019.0,16.3,1,1,2,1475000.0,6.0,0,70000.0,25.0,12.0,16.0,2,8
17,184,2008,2008.0,18.9,4,1,3,240000.0,5.0,0,80000.0,10.0,5.0,4.0,2,2
9,85,2019,2019.0,23.7,1,1,1,1025000.0,6.0,0,50000.0,28.0,11.0,12.0,2,8
27,265,2023,2023.0,17.33,4,1,1,1400000.0,6.0,0,10000.0,26.0,14.0,15.0,2,8
9,74,2013,2013.0,21.1,4,1,2,285000.0,5.0,0,57000.0,12.0,6.0,5.0,2,2
16,147,2016,2016.0,16.0,1,1,1,1000000.0,6.0,0,110000.0,22.0,11.0,14.0,2,8
17,157,2019,2019.0,21.4,4,1,1,780000.0,5.0,0,10000.0,27.0,12.0,13.0,2,2
17,179,2012,2012.0,18.6,4,1,2,475000.0,5.0,0,50000.0,15.0,9.0,8.0,2,2
16,146,2019,2019.0,20.0,1,1,1,750000.0,6.0,0,120000.0,25.0,10.0,3.0,2,8
9,77,2014,2015.0,18.9,4,1,1,555000.0,5.0,0,35469.0,16.0,8.0,6.0,0,2
8,66,2017,2017.0,18.7,4,1,2,607000.0,5.0,0,40073.0,22.0,12.0,12.0,2,2
9,77,2017,2017.0,18.9,4,1,2,513999.99999999994,5.0,0,65730.0,24.0,9.0,12.0,2,2
17,157,2005,2005.0,15.4,4,1,2,250000.0,5.0,0,120000.0,27.0,12.0,13.0,2,7
17,157,2016,2016.0,21.4,4,1,2,705000.0,5.0,0,36184.0,27.0,12.0,13.0,2,2
17,157,2016,2016.0,21.4,4,1,1,653000.0,5.0,0,69310.0,27.0,12.0,13.0,0,2
8,63,2015,2015.0,18.0,4,0,1,872000.0000000001,5.0,0,55643.0,23.0,12.0,9.0,2,7
9,77,2017,2017.0,18.9,4,0,2,564000.0,4.0,0,62803.0,24.0,9.0,11.0,2,2
29,300,2011,2011.0,22.07,1,1,2,370000.0,5.0,0,90000.0,14.0,11.0,12.0,2,2
17,179,2015,2015.0,22.38,4,1,1,550000.0,5.0,0,68656.0,26.0,7.0,7.0,2,2
8,66,2016,2016.0,18.7,4,1,3,517000.0,5.0,0,77501.0,22.0,12.0,12.0,0,2
17,180,2016,2016.0,20.85,4,1,1,620000.0,5.0,0,40000.0,20.0,8.0,4.0,2,7
8,63,2014,2014.0,18.0,4,0,1,750000.0,5.0,0,48325.0,22.0,10.0,5.0,2,7
27,265,2022,2022.0,17.57,4,1,1,1220000.0,6.0,0,30000.0,25.0,13.0,15.0,2,8
18,196,2013,2013.0,14.8,1,0,2,1350000.0,7.0,0,100000.0,21.0,11.0,16.0,0,2
17,179,2015,2015.0,22.0,4,1,1,575000.0,5.0,0,69000.0,24.0,10.0,6.0,0,2
12,101,2018,2018.0,17.1,1,1,1,1250000.0,6.0,0,110000.0,22.0,11.0,12.0,2,8
9,86,2016,2016.0,17.01,4,1,2,868000.0,5.0,0,50000.0,24.0,9.0,8.0,2,7
13,106,2020,2020.0,14.11,1,0,1,3000000.0,8.0,0,60000.0,27.0,11.0,14.0,2,5
9,90,2021,2021.0,20.0,4,1,1,980000.0000000001,6.0,0,20000.0,35.0,12.0,18.0,2,2
17,179,2022,2022.0,22.56,4,0,1,900000.0,5.0,0,14999.0,30.0,9.0,14.0,2,2
8,66,2016,2016.0,18.7,4,1,2,550000.0,5.0,0,90773.0,22.0,12.0,12.0,0,2
26,249,2012,2012.0,20.5,1,1,1,450000.0,5.0,0,90000.0,16.0,12.0,9.0,2,7
17,179,2017,2017.0,20.4,4,1,2,610000.0,5.0,0,64917.0,21.0,10.0,9.0,3,2
8,66,2017,2017.0,18.7,4,1,1,543000.0,5.0,0,70235.0,22.0,12.0,13.0,0,2
9,90,2021,2021.0,20.0,4,1,1,980000.0000000001,6.0,0,30000.0,35.0,12.0,18.0,2,2
8,66,2016,2016.0,18.7,4,1,1,535000.0,5.0,0,78782.0,22.0,12.0,12.0,3,2
16,147,2014,2014.0,15.1,1,1,2,850000.0,6.0,0,164000.0,22.0,11.0,12.0,0,8
17,163,2016,2016.0,20.73,4,1,2,661000.0,5.0,0,72136.0,23.0,11.0,10.0,2,7
17,179,2015,2015.0,22.38,4,1,2,505000.0,5.0,0,52486.0,26.0,7.0,7.0,0,2
26,247,2007,2007.0,15.6,1,0,1,450000.0,6.0,0,150000.0,24.0,12.0,12.0,2,7
8,69,2017,2017.0,17.5,4,1,1,865000.0,5.0,0,36887.0,28.0,12.0,15.0,2,8
9,85,2019,2019.0,18.27,4,1,1,999000.0,6.0,0,47962.0,27.0,11.0,12.0,0,8
22,229,2014,2014.0,20.45,1,1,1,595000.0,5.0,0,135000.0,22.0,9.0,12.0,0,8
26,251,2018,2018.0,14.67,4,0,2,2365000.0,7.0,0,47398.0,35.0,13.0,15.0,0,7
5,43,2012,2012.0,14.6,4,1,2,400000.0,5.0,0,50000.0,18.0,10.0,8.0,2,7
17,180,2012,2012.0,19.3,1,1,1,550000.0,5.0,0,100000.0,19.0,10.0,7.0,2,7
1,22,2020,2020.0,14.71,1,0,1,6050000.0,8.0,0,55000.0,41.0,14.0,22.0,0,8
1,21,2011,2011.0,16.55,1,0,2,1600000.0,5.0,0,110000.0,36.0,13.0,17.0,0,8
29,300,2013,2013.0,17.21,4,0,3,520000.0,7.0,0,90000.0,21.0,11.0,13.0,2,2
17,157,2016,2016.0,21.4,4,1,1,616000.0,5.0,0,116624.0,27.0,12.0,13.0,3,2
17,163,2019,2019.0,21.56,4,1,2,795000.0,5.0,0,54561.0,25.0,11.0,9.0,3,7
8,66,2016,2016.0,18.7,4,1,1,624000.0,5.0,0,65072.0,22.0,12.0,13.0,0,2
9,77,2017,2017.0,18.9,4,1,1,549000.0,5.0,0,133532.0,24.0,11.0,14.0,3,2
28,289,2010,2010.0,11.4,1,1,3,760000.0,5.0,0,120000.0,7.0,6.0,3.0,2,5
17,180,2013,2013.0,22.41,4,1,1,524000.0,5.0,0,39886.0,24.0,12.0,11.0,0,7
16,147,2019,2019.0,15.1,1,1,1,1650000.0,6.0,0,80000.0,26.0,11.0,16.0,2,8
17,179,2015,2015.0,25.2,1,1,2,583000.0,5.0,0,56976.0,21.0,10.0,9.0,0,2
29,305,2020,2020.0,17.69,4,1,2,1147000.0,6.0,0,68303.0,30.0,14.0,15.0,3,7
20,215,2013,2013.0,13.6,4,0,2,1750000.0,6.0,0,80000.0,24.0,11.0,15.0,2,2
26,249,2016,2016.0,21.72,1,0,1,825000.0,7.0,0,54000.0,30.0,13.0,13.0,0,7
14,111,2016,2016.0,12.51,1,0,1,3150000.0,9.0,0,98500.0,28.0,13.0,15.0,2,8
29,300,2018,2018.0,16.2,4,1,1,755000.0,5.0,0,72348.0,20.0,11.0,16.0,2,2
9,73,2015,2015.0,13.0,4,1,1,875000.0,6.0,0,70000.0,24.0,11.0,16.0,0,8
29,300,2021,2021.0,17.74,4,1,1,855000.0000000001,5.0,0,62696.0,22.0,11.0,11.0,2,2
28,285,2014,2014.0,12.55,1,0,3,1845000.0,5.0,0,174000.0,23.0,11.0,12.0,0,8
9,77,2016,2016.0,18.9,4,1,1,525000.0,5.0,0,65000.0,17.0,11.0,14.0,0,2
9,77,2017,2017.0,18.9,4,0,1,650000.0,4.0,0,36000.0,24.0,9.0,11.0,0,2
28,289,2011,2011.0,12.8,1,1,2,950000.0,5.0,0,199000.0,15.0,9.0,8.0,0,5
8,63,2018,2018.0,18.0,4,0,1,846000.0000000001,5.0,0,71905.0,28.0,11.0,11.0,3,7
17,179,2013,2013.0,22.38,4,1,2,424000.0,5.0,0,69748.0,26.0,7.0,7.0,0,2
17,154,2008,2008.0,19.7,4,1,1,210000.0,5.0,0,44000.0,6.0,4.0,2.0,0,2
28,295,2021,2021.0,17.1,4,1,2,959000.0,6.0,0,17875.0,26.0,11.0,13.0,2,7
25,236,2020,2021.0,16.42,4,1,1,889000.0,6.0,0,95678.0,27.0,11.0,15.0,0,8
25,239,2022,2022.0,19.03,4,0,1,850000.0,5.0,0,12003.0,25.0,10.0,13.0,2,8
6,50,2018,2018.0,23.0,1,1,2,836000.0,5.0,0,114427.0,27.0,12.0,12.0,0,8
25,239,2022,2022.0,19.03,4,0,1,660000.0,5.0,0,20000.0,26.0,10.0,13.0,2,8
8,61,2012,2012.0,19.4,4,1,1,334000.0,5.0,0,64655.0,16.0,8.0,5.0,0,2
16,133,2018,2018.0,18.15,4,1,1,594000.0,5.0,0,46456.0,23.0,10.0,12.0,2,8
25,239,2021,2021.0,18.24,4,0,1,991000.0,5.0,0,20000.0,25.0,11.0,15.0,2,8
12,101,2018,2018.0,17.1,1,1,1,1450000.0,6.0,0,50000.0,23.0,12.0,16.0,2,8
29,305,2011,2011.0,20.54,1,1,4,219000.0,5.0,0,90000.0,18.0,12.0,10.0,2,7
9,85,2022,2022.0,23.7,1,1,1,1285000.0,6.0,0,20000.0,30.0,12.0,18.0,2,8
30,313,2021,2021.0,12.18,4,0,1,4195000.0,8.0,0,27000.0,37.0,13.0,16.0,0,8
28,289,2008,2008.0,12.8,1,1,3,455000.0,5.0,0,150000.0,11.0,9.0,4.0,2,5
17,157,2022,2022.0,22.35,4,1,1,825000.0,5.0,0,10000.0,26.0,10.0,12.0,2,2
8,63,2018,2018.0,17.4,4,1,1,825000.0,5.0,0,40000.0,27.0,12.0,12.0,2,7
6,50,2020,2020.0,23.0,1,1,1,919999.9999999999,5.0,0,40000.0,27.0,12.0,12.0,2,8
18,197,2018,2018.0,19.27,1,0,2,3300000.0,9.0,0,20000.0,31.0,15.0,15.0,2,7
6,50,2017,2017.0,22.77,1,1,2,729000.0,5.0,0,91598.0,25.0,13.0,15.0,2,8
17,160,2015,2015.0,25.24,4,1,1,432000.0,5.0,0,57521.0,24.0,9.0,10.0,0,2
25,236,2016,2016.0,19.87,1,1,1,700000.0,5.0,0,100000.0,18.0,9.0,5.0,2,8
9,86,2021,2021.0,17.7,4,1,1,1499000.0,6.0,0,7598.0,29.0,13.0,16.0,0,7
25,236,2017,2017.0,13.06,4,1,1,762000.0,5.0,0,38520.0,21.0,11.0,12.0,0,8
19,119,2022,2022.0,15.43,4,1,1,1625000.0,5.0,0,20000.0,39.0,11.0,23.0,2,8
25,236,2014,2014.0,20.45,1,1,2,632000.0,5.0,0,110455.0,21.0,9.0,7.0,0,8
9,85,2020,2020.0,18.15,4,0,1,1218000.0,7.0,0,26901.0,31.0,11.0,12.0,0,8
9,77,2017,2017.0,18.9,4,0,1,524000.0,4.0,0,65376.0,23.0,8.0,7.0,3,2
16,147,2018,2018.0,15.1,1,1,3,1405000.0,6.0,0,28177.0,28.0,11.0,17.0,0,8
13,108,2022,2022.0,18.2,4,1,1,1390000.0,6.0,0,10000.0,30.0,12.0,20.0,2,8
19,122,2021,2021.0,13.96,4,0,1,1889999.9999999998,6.0,0,30000.0,32.0,14.0,26.0,0,8
9,73,2018,2018.0,13.0,4,0,1,1275000.0,6.0,0,27000.0,24.0,11.0,16.0,2,8
9,89,2010,2010.0,19.2,4,0,3,275000.0,4.0,0,90000.0,10.0,10.0,4.0,2,2
8,63,2022,2022.0,17.4,4,1,1,1125000.0,5.0,0,20000.0,24.0,10.0,12.0,2,7
8,63,2016,2016.0,18.0,4,0,1,650000.0,5.0,0,82998.0,22.0,10.0,5.0,0,7
0,3,2010,2010.0,12.3,4,0,3,700000.0,7.0,0,110000.0,20.0,12.0,12.0,2,7
8,63,2019,2019.0,17.14,4,1,1,1100000.0,5.0,0,14500.0,28.0,12.0,13.0,2,7
16,145,2016,2016.0,21.03,1,1,3,260000.0,5.0,0,120000.0,15.0,8.0,8.0,2,7
9,89,2010,2010.0,19.2,4,0,2,395000.0,4.0,0,68000.0,16.0,11.0,10.0,0,2
9,87,2019,2019.0,20.14,4,1,1,681000.0,5.0,0,25887.0,29.0,10.0,12.0,2,7
17,176,2020,2020.0,21.7,4,1,1,405000.0,5.0,0,74094.0,20.0,6.0,5.0,0,2
8,66,2018,2018.0,19.0,4,0,1,765000.0,5.0,0,40000.0,22.0,12.0,12.0,0,2
17,175,2014,2014.0,23.2,1,1,1,487000.0,5.0,0,91045.0,22.0,10.0,10.0,2,2
16,147,2018,2019.0,15.1,1,1,1,1474000.0,6.0,0,80033.0,27.0,11.0,16.0,2,8
16,147,2017,2017.0,16.0,1,0,2,1340000.0,6.0,0,70000.0,30.0,10.0,17.0,2,8
25,243,2021,2021.0,18.2,4,0,1,770000.0,5.0,0,13957.0,24.0,10.0,7.0,0,5
17,157,2018,2018.0,21.4,4,0,2,818000.0,5.0,0,34140.0,28.0,12.0,13.0,2,2
6,50,2017,2017.0,17.0,4,1,1,724000.0,5.0,0,20056.0,27.0,12.0,12.0,0,8
17,160,2016,2016.0,26.0,4,0,3,468000.0,5.0,0,38233.0,25.0,9.0,10.0,0,2
29,298,2013,2013.0,14.69,4,1,1,500000.0,6.0,0,100000.0,27.0,11.0,11.0,2,7
6,50,2016,2016.0,22.77,1,1,2,600000.0,5.0,0,50000.0,20.0,9.0,8.0,2,8
16,147,2017,2017.0,16.0,1,1,2,1350000.0,6.0,0,70000.0,30.0,12.0,17.0,2,8
9,77,2016,2016.0,18.9,4,1,1,525000.0,5.0,0,44000.0,17.0,11.0,14.0,0,2
9,76,2006,2006.0,15.3,4,1,2,175000.0,5.0,0,90000.0,6.0,3.0,4.0,2,2
17,163,2016,2016.0,19.12,4,0,1,725000.0,4.0,0,30000.0,22.0,11.0,9.0,2,7
9,77,2018,2018.0,18.9,4,1,1,550000.0,5.0,0,50000.0,24.0,9.0,13.0,2,2
17,179,2019,2019.0,22.0,4,1,1,650000.0,5.0,0,98000.0,26.0,10.0,5.0,0,2
8,66,2017,2017.0,18.2,4,0,1,775000.0,5.0,0,47000.0,24.0,12.0,11.0,0,2
9,86,2019,2019.0,17.0,4,1,1,900000.0,6.0,0,70000.0,30.0,11.0,9.0,2,7
17,155,2020,2020.0,22.05,4,1,1,408000.0,5.0,0,16998.0,17.0,6.0,5.0,0,2
9,77,2017,2017.0,18.9,4,0,1,642000.0,4.0,0,15256.0,24.0,9.0,11.0,0,2
4,39,2020,2020.0,22.5,4,0,1,521000.0,5.0,0,4495.0,15.0,7.0,6.0,0,2
25,243,2020,2020.0,20.0,4,1,1,695000.0,5.0,0,34561.0,20.0,11.0,11.0,3,5
17,156,2018,2018.0,23.95,4,1,2,390000.0,5.0,0,40000.0,19.0,9.0,6.0,2,2
27,273,2016,2016.0,23.84,4,1,1,429000.0,5.0,0,142135.0,24.0,12.0,13.0,0,2
6,49,2021,2021.0,18.5,4,1,1,520000.0,5.0,0,120000.0,20.0,8.0,6.0,2,7
17,184,2019,2019.0,20.52,4,0,1,625000.0,5.0,0,9553.0,27.0,10.0,11.0,2,2
25,238,2022,2022.0,21.46,4,1,1,601000.0,5.0,0,7600.0,25.0,9.0,10.0,3,2
12,101,2017,2017.0,17.1,1,1,1,1300000.0,6.0,0,120000.0,23.0,12.0,15.0,2,8
9,77,2017,2017.0,18.9,4,0,1,645000.0,4.0,0,20000.0,24.0,9.0,11.0,0,2
0,10,2013,2013.0,12.07,1,0,2,1975000.0,8.0,0,120000.0,31.0,13.0,17.0,2,8
9,90,2016,2016.0,18.6,4,1,1,695000.0,5.0,0,45578.0,24.0,11.0,12.0,2,2
1,14,2014,2014.0,22.69,1,0,2,1644000.0000000002,8.0,0,100000.0,33.0,15.0,18.0,0,7
6,50,2019,2019.0,17.0,4,1,1,894999.9999999999,5.0,0,42000.0,34.0,12.0,13.0,0,8
9,89,2013,2013.0,20.36,4,1,2,350000.0,5.0,0,90000.0,13.0,8.0,9.0,2,2
9,86,2012,2012.0,22.32,1,1,1,550000.0,6.0,0,70000.0,23.0,11.0,10.0,2,7
6,51,2010,2010.0,11.4,1,0,3,750000.0,5.0,0,100000.0,17.0,9.0,11.0,2,8
17,172,2017,2017.0,20.89,4,1,1,581000.0,5.0,0,16306.0,23.0,10.0,12.0,0,2
17,184,2020,2020.0,20.52,4,1,3,513000.0,5.0,0,25086.0,25.0,9.0,5.0,0,2
17,157,2017,2017.0,21.01,4,1,1,650000.0,5.0,0,54845.0,27.0,11.0,15.0,2,2
6,55,2020,2020.0,24.4,1,1,1,806000.0,5.0,0,35642.0,29.0,10.0,13.0,0,2
17,157,2016,2016.0,21.4,4,0,1,725000.0,5.0,0,22173.0,24.0,10.0,12.0,2,2
1,17,2018,2018.0,17.42,1,0,1,4950000.0,8.0,0,50000.0,38.0,15.0,20.0,0,7
9,77,2014,2014.0,18.9,4,1,1,426000.0,5.0,0,67790.0,17.0,9.0,9.0,2,2
17,156,2019,2019.0,23.95,4,1,1,484999.99999999994,5.0,0,38000.0,20.0,9.0,7.0,0,2
8,61,2012,2012.0,19.4,4,1,2,351000.0,5.0,0,49713.0,18.0,9.0,5.0,2,2
25,238,2021,2021.0,21.46,4,1,1,490000.00000000006,5.0,0,10002.0,23.0,8.0,5.0,2,2
16,147,2017,2017.0,16.0,1,1,1,1495000.0,6.0,0,46706.0,30.0,11.0,17.0,2,8
17,179,2014,2014.0,25.2,1,1,2,509999.99999999994,5.0,0,90000.0,21.0,10.0,9.0,2,2
1,21,2016,2016.0,18.56,1,0,1,2750000.0,8.0,0,106000.0,36.0,14.0,14.0,0,8
29,300,2017,2017.0,17.21,4,0,1,1025000.0,7.0,0,55833.0,20.0,11.0,14.0,2,2
0,7,2015,2015.0,15.73,1,0,2,2345000.0,7.0,0,46716.0,28.0,12.0,18.0,2,8
26,249,2016,2016.0,21.13,1,1,1,825000.0,5.0,0,54000.0,29.0,13.0,13.0,0,7
6,50,2016,2016.0,21.7,1,1,2,675000.0,5.0,0,68000.0,28.0,12.0,10.0,0,8
6,54,2010,2010.0,20.0,1,1,3,190000.0,5.0,0,113348.0,16.0,9.0,9.0,0,2
0,4,2014,2016.0,17.68,1,0,1,890000.0,8.0,0,134000.0,30.0,12.0,12.0,2,7
25,239,2022,2022.0,19.03,4,0,1,823000.0,5.0,0,20000.0,25.0,10.0,13.0,2,8
17,179,2014,2014.0,22.38,4,1,1,554000.0,5.0,0,52311.0,26.0,7.0,7.0,0,2
17,180,2014,2015.0,22.41,4,1,1,499000.0,5.0,0,59514.0,24.0,10.0,9.0,0,7
25,239,2022,2022.0,19.03,4,0,1,815000.0,5.0,0,10000.0,25.0,11.0,15.0,2,8
17,157,2020,2020.0,21.01,4,1,1,719000.0,5.0,0,36743.0,27.0,11.0,15.0,2,2
17,160,2015,2015.0,25.24,4,1,1,372000.0,5.0,0,83046.0,22.0,7.0,6.0,2,2
17,160,2018,2018.0,23.1,4,0,1,515000.00000000006,5.0,0,10000.0,22.0,10.0,10.0,2,2
8,66,2016,2016.0,18.7,4,1,2,554000.0,5.0,0,59420.0,22.0,12.0,12.0,2,2
27,275,2023,2023.0,20.3,4,1,1,700000.0,5.0,0,4545.0,23.0,11.0,8.0,0,7
17,179,2011,2011.0,22.38,4,1,1,409999.99999999994,5.0,0,70404.0,26.0,7.0,7.0,2,2
17,163,2016,2016.0,20.73,4,1,1,685000.0,5.0,0,39725.0,22.0,10.0,8.0,2,7
1,14,2022,2022.0,16.13,4,0,1,5500000.0,8.0,0,10000.0,35.0,15.0,13.0,2,7
13,107,2022,2022.0,17.8,1,0,1,1800000.0,6.0,0,10000.0,30.0,11.0,14.0,2,8
17,184,2006,2006.0,18.9,4,1,2,180000.0,5.0,0,60000.0,11.0,5.0,4.0,2,2
6,50,2018,2018.0,17.0,4,1,2,765000.0,5.0,0,50000.0,27.0,12.0,12.0,2,8
19,122,2023,2023.0,13.79,4,1,1,1950000.0,6.0,0,10000.0,32.0,13.0,24.0,2,8
9,75,2013,2013.0,16.3,4,1,3,491000.0,6.0,0,50000.0,24.0,10.0,8.0,2,7
6,50,2021,2021.0,21.7,1,1,1,1175000.0,5.0,0,23272.0,29.0,13.0,16.0,2,8
6,50,2020,2020.0,15.9,4,1,1,999000.0,5.0,0,8407.0,29.0,13.0,16.0,0,8
17,179,2018,2018.0,21.21,4,0,1,715000.0,5.0,0,50000.0,29.0,12.0,11.0,2,2
0,3,2018,2018.0,18.25,1,0,1,3400000.0,7.0,0,10000.0,34.0,13.0,14.0,2,7
9,73,2021,2021.0,15.29,4,0,1,1779000.0,7.0,0,14881.0,28.0,12.0,18.0,0,8
9,90,2012,2012.0,18.5,4,1,1,404000.0,5.0,0,54305.0,19.0,11.0,10.0,2,2
9,89,2016,2016.0,19.81,4,1,2,358000.0,5.0,0,50000.0,13.0,7.0,4.0,2,2
17,172,2017,2017.0,20.89,4,0,1,581000.0,5.0,0,64998.0,23.0,10.0,12.0,0,2
9,90,2015,2015.0,18.6,4,1,1,630000.0,5.0,0,75940.0,24.0,11.0,12.0,2,2
8,66,2016,2016.0,18.7,4,1,1,560000.0,5.0,0,25639.0,20.0,10.0,7.0,2,2
16,147,2019,2019.0,15.1,1,1,1,1551000.0,6.0,0,44107.0,28.0,11.0,17.0,2,8
9,86,2014,2014.0,17.01,4,1,2,525000.0,5.0,0,60000.0,25.0,11.0,9.0,2,7
17,160,2018,2018.0,23.1,4,1,1,501000.0,5.0,0,41594.0,20.0,9.0,10.0,0,2
17,184,2020,2021.0,20.52,4,0,2,617000.0,5.0,0,24786.0,27.0,10.0,11.0,0,2
17,156,2017,2017.0,23.95,4,1,1,365000.0,5.0,0,56000.0,19.0,9.0,6.0,2,2
8,63,2018,2018.0,18.3,4,0,1,994999.9999999999,5.0,0,90000.0,35.0,12.0,15.0,0,7
9,90,2019,2019.0,18.6,4,1,2,775000.0,5.0,0,31000.0,28.0,11.0,12.0,0,2
11,96,2018,2018.0,16.38,1,0,2,4700000.0,8.0,0,30000.0,34.0,13.0,17.0,2,8
9,86,2017,2017.0,17.7,4,1,1,770000.0,6.0,0,36000.0,25.0,10.0,8.0,0,7
17,179,2018,2018.0,22.0,4,1,1,725000.0,5.0,0,19065.0,28.0,12.0,10.0,2,2
8,66,2019,2019.0,18.2,4,0,1,840000.0,5.0,0,30538.0,25.0,13.0,13.0,0,2
9,90,2018,2018.0,18.6,4,1,2,799000.0,5.0,0,48891.0,30.0,12.0,12.0,0,2
18,189,2014,2014.0,15.5,4,0,2,1380000.0,7.0,0,60000.0,29.0,12.0,12.0,2,2
17,179,2018,2018.0,22.0,4,1,1,696000.0,5.0,0,26676.0,26.0,10.0,5.0,2,2
17,179,2015,2015.0,22.38,4,1,1,576000.0,5.0,0,35647.0,26.0,7.0,7.0,0,2
28,287,2020,2020.0,22.35,4,1,1,721000.0,5.0,0,63825.0,26.0,12.0,14.0,3,2
8,63,2018,2018.0,17.4,4,1,2,994999.9999999999,5.0,0,31346.0,27.0,12.0,12.0,2,7
9,90,2015,2015.0,18.6,4,1,2,594000.0,5.0,0,79349.0,24.0,11.0,12.0,2,2
16,147,2015,2015.0,15.1,1,1,1,927000.0,6.0,0,88203.0,20.0,10.0,11.0,0,8
0,7,2018,2018.0,15.17,1,0,1,3275000.0,7.0,0,37370.0,34.0,14.0,15.0,0,8
17,184,2015,2015.0,20.51,4,1,1,426000.0,5.0,0,52228.0,17.0,10.0,11.0,0,2
9,73,2015,2015.0,17.01,1,0,1,1100000.0,6.0,0,70000.0,24.0,11.0,16.0,2,8
22,225,2022,2022.0,20.0,4,1,1,905000.0000000001,5.0,0,40542.0,36.0,13.0,20.0,3,8
25,236,2019,2019.0,14.99,4,0,1,848000.0,5.0,0,47936.0,26.0,11.0,10.0,0,8
17,171,1995,1995.0,11.96,4,1,3,400000.0,5.0,0,10000.0,6.0,2.0,4.0,2,8
26,251,2008,2008.0,11.9,1,0,2,575000.0,5.0,0,70000.0,23.0,12.0,12.0,2,7
8,63,2013,2013.0,16.8,4,1,5,400000.0,5.0,0,110000.0,17.0,7.0,8.0,2,7
17,171,1995,1995.0,11.96,4,1,3,400000.0,5.0,0,10000.0,6.0,2.0,4.0,2,8
9,73,2016,2016.0,15.29,4,1,2,894999.9999999999,6.0,0,45000.0,23.0,10.0,9.0,0,8
9,85,2019,2019.0,18.27,4,1,1,1099000.0,6.0,0,20469.0,33.0,11.0,14.0,2,8
9,90,2011,2011.0,17.0,4,1,1,425000.0,5.0,0,60000.0,19.0,12.0,10.0,2,2
17,180,2012,2012.0,19.1,4,1,2,445000.0,5.0,0,70000.0,23.0,10.0,9.0,0,7
26,249,2014,2014.0,20.5,1,1,4,320000.0,5.0,0,150000.0,16.0,12.0,9.0,2,7
29,305,2017,2017.0,16.09,4,1,2,775000.0,5.0,0,46258.0,26.0,13.0,13.0,2,7
17,184,2013,2013.0,18.9,4,1,3,327000.0,5.0,0,54242.0,16.0,8.0,10.0,0,2
8,66,2017,2017.0,19.0,4,0,1,661000.0,5.0,0,90727.0,22.0,12.0,12.0,0,2
16,147,2012,2012.0,15.1,1,1,1,775000.0,6.0,0,100000.0,22.0,11.0,12.0,0,8
17,180,2017,2017.0,21.21,4,1,1,682000.0,5.0,0,31003.0,29.0,11.0,8.0,0,7
9,77,2017,2017.0,18.9,4,1,1,577000.0,5.0,0,24233.0,24.0,9.0,12.0,2,2
29,300,2015,2015.0,16.47,4,1,3,500000.0,5.0,0,90000.0,18.0,11.0,15.0,2,2
8,66,2017,2017.0,18.7,4,1,1,679000.0,5.0,0,36983.0,22.0,12.0,12.0,0,2
18,196,2014,2014.0,14.8,1,0,1,1445000.0,7.0,0,68915.0,21.0,11.0,16.0,0,2
17,179,2021,2021.0,22.38,4,1,1,776000.0,5.0,0,5440.0,26.0,7.0,7.0,2,2
27,273,2021,2021.0,20.09,4,1,1,690000.0,5.0,0,8096.0,20.0,11.0,12.0,3,2
26,249,2012,2012.0,20.5,1,1,2,380000.0,5.0,0,120000.0,15.0,7.0,8.0,2,7
25,236,2014,2014.0,13.24,4,1,3,560000.0,5.0,0,60000.0,21.0,9.0,7.0,2,8
27,270,2017,2017.0,14.1,1,1,1,1125000.0,5.0,0,120000.0,17.0,11.0,13.0,2,8
25,240,2015,2015.0,19.98,1,1,2,515000.00000000006,6.0,0,125903.0,24.0,13.0,11.0,0,5
9,90,2018,2018.0,18.6,4,1,2,799000.0,5.0,0,33040.0,29.0,12.0,11.0,0,2
28,285,2009,2009.0,11.5,1,1,2,1200000.0,5.0,0,110000.0,24.0,13.0,16.0,2,8
9,90,2019,2019.0,22.54,1,1,1,835000.0,6.0,0,30722.0,25.0,9.0,8.0,2,2
