oem,model,modelYear,Registration Year,Mileage,Fuel Type,Transmission,ownerNo,price,Gear Box,city,km,Safety,Interior,Exterior,Insurance Validity,bt
13,93,2015,2015.0,20.51,3,1,2,385000.0,5.0,0,40000.0,3.404255319148936,5.294117647058824,3.8461538461538463,2,0
13,74,2016,2016.0,21.4,3,1,1,675000.0,5.0,0,40623.0,5.531914893617022,6.470588235294118,4.615384615384615,0,0
13,89,2014,2014.0,22.38,3,1,1,499000.0,5.0,0,88051.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
13,89,2022,2022.0,22.38,3,1,1,774000.0,5.0,0,16522.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
9,57,2019,2019.0,16.3,1,1,2,1475000.0,6.0,0,70000.0,5.1063829787234045,6.470588235294118,5.769230769230769,2,4
13,93,2008,2008.0,18.9,3,1,3,240000.0,5.0,0,80000.0,1.9148936170212765,2.3529411764705883,1.153846153846154,2,0
8,49,2019,2019.0,23.7,1,1,1,1025000.0,6.0,0,50000.0,5.74468085106383,5.882352941176471,4.230769230769231,2,4
21,131,2023,2023.0,17.33,3,1,1,1400000.0,6.0,0,10000.0,5.319148936170214,7.647058823529413,5.384615384615384,2,4
8,40,2013,2013.0,21.1,3,1,2,285000.0,5.0,0,57000.0,2.3404255319148937,2.941176470588235,1.5384615384615383,2,0
13,74,2019,2019.0,21.4,3,1,1,780000.0,5.0,0,10000.0,5.531914893617022,6.470588235294118,4.615384615384615,2,0
13,89,2012,2012.0,18.6,3,1,2,475000.0,5.0,0,50000.0,2.978723404255319,4.705882352941177,2.6923076923076925,2,0
12,68,2019,2019.0,20.0,1,1,1,750000.0,6.0,0,120000.0,5.1063829787234045,5.294117647058824,0.7692307692307694,2,4
8,43,2014,2015.0,18.9,3,1,1,555000.0,5.0,0,35469.0,3.191489361702128,4.11764705882353,1.9230769230769236,0,0
7,33,2017,2017.0,18.7,3,1,2,607000.0,5.0,0,40073.0,4.468085106382979,6.470588235294118,4.230769230769231,2,0
8,43,2017,2017.0,18.9,3,1,2,514000.0,5.0,0,65730.0,4.893617021276596,4.705882352941177,4.230769230769231,2,0
13,74,2016,2016.0,21.4,3,1,2,705000.0,5.0,0,36184.0,5.531914893617022,6.470588235294118,4.615384615384615,2,0
13,74,2016,2016.0,21.4,3,1,1,653000.0,5.0,0,69310.0,5.531914893617022,6.470588235294118,4.615384615384615,0,0
7,30,2015,2015.0,18.0,3,0,1,872000.0000000001,5.0,0,55643.0,4.680851063829787,6.470588235294118,3.076923076923077,2,3
8,43,2017,2017.0,18.9,3,0,2,564000.0,4.0,0,62803.0,4.893617021276596,4.705882352941177,3.8461538461538463,2,0
23,150,2011,2011.0,22.07,1,1,2,370000.0,5.0,0,90000.0,2.7659574468085104,5.882352941176471,4.230769230769231,2,0
13,89,2015,2015.0,22.38,3,1,1,550000.0,5.0,0,68656.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
7,33,2016,2016.0,18.7,3,1,3,517000.0,5.0,0,77501.0,4.468085106382979,6.470588235294118,4.230769230769231,0,0
13,90,2016,2016.0,20.85,3,1,1,620000.0,5.0,0,40000.0,4.042553191489362,4.11764705882353,1.153846153846154,2,3
7,30,2014,2014.0,18.0,3,0,1,750000.0,5.0,0,48325.0,4.468085106382979,5.294117647058824,1.5384615384615383,2,3
21,131,2022,2022.0,17.57,3,1,1,1220000.0,6.0,0,30000.0,5.1063829787234045,7.058823529411765,5.384615384615384,2,4
14,98,2013,2013.0,14.8,1,0,2,1350000.0,7.0,0,100000.0,4.255319148936171,5.882352941176471,5.769230769230769,0,0
13,89,2015,2015.0,22.0,3,1,1,575000.0,5.0,0,69000.0,4.893617021276596,5.294117647058824,1.9230769230769236,0,0
9,57,2018,2018.0,17.1,1,1,1,1250000.0,6.0,0,110000.0,4.468085106382979,5.882352941176471,4.230769230769231,2,4
8,50,2016,2016.0,17.01,3,1,2,868000.0,5.0,0,50000.0,4.893617021276596,4.705882352941177,2.6923076923076925,2,3
8,54,2021,2021.0,20.0,3,1,1,980000.0,6.0,0,20000.0,7.23404255319149,6.470588235294118,6.538461538461538,2,0
13,89,2022,2022.0,22.56,3,0,1,900000.0,5.0,0,14999.0,6.170212765957447,4.705882352941177,5.0,2,0
7,33,2016,2016.0,18.7,3,1,2,550000.0,5.0,0,90773.0,4.468085106382979,6.470588235294118,4.230769230769231,0,0
20,119,2012,2012.0,20.5,1,1,1,450000.0,5.0,0,90000.0,3.191489361702128,6.470588235294118,3.076923076923077,2,3
13,89,2017,2017.0,20.4,3,1,2,610000.0,5.0,0,64917.0,4.255319148936171,5.294117647058824,3.076923076923077,3,0
7,33,2017,2017.0,18.7,3,1,1,543000.0,5.0,0,70235.0,4.468085106382979,6.470588235294118,4.615384615384615,0,0
8,54,2021,2021.0,20.0,3,1,1,980000.0,6.0,0,30000.0,7.23404255319149,6.470588235294118,6.538461538461538,2,0
7,33,2016,2016.0,18.7,3,1,1,535000.0,5.0,0,78782.0,4.468085106382979,6.470588235294118,4.230769230769231,3,0
13,79,2016,2016.0,20.73,3,1,2,661000.0,5.0,0,72136.0,4.680851063829787,5.882352941176471,3.4615384615384617,2,3
13,89,2015,2015.0,22.38,3,1,2,505000.0,5.0,0,52486.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
7,35,2017,2017.0,17.5,3,1,1,865000.0,5.0,0,36887.0,5.74468085106383,6.470588235294118,5.384615384615384,2,4
8,49,2019,2019.0,18.27,3,1,1,999000.0,6.0,0,47962.0,5.531914893617022,5.882352941176471,4.230769230769231,0,4
18,108,2014,2014.0,20.45,1,1,1,595000.0,5.0,0,135000.0,4.468085106382979,4.705882352941177,4.230769230769231,0,4
20,121,2018,2018.0,14.67,3,0,2,2365000.0,7.0,0,47398.0,7.23404255319149,7.058823529411765,5.384615384615384,0,3
5,16,2012,2012.0,14.6,3,1,2,400000.0,5.0,0,50000.0,3.617021276595745,5.294117647058824,2.6923076923076925,2,3
13,90,2012,2012.0,19.3,1,1,1,550000.0,5.0,0,100000.0,3.8297872340425534,5.294117647058824,2.307692307692308,2,3
23,150,2013,2013.0,17.21,3,0,3,520000.0,7.0,0,90000.0,4.255319148936171,5.882352941176471,4.615384615384615,2,0
13,74,2016,2016.0,21.4,3,1,1,616000.0,5.0,0,116624.0,5.531914893617022,6.470588235294118,4.615384615384615,3,0
13,79,2019,2019.0,21.56,3,1,2,795000.0,5.0,0,54561.0,5.1063829787234045,5.882352941176471,3.076923076923077,3,3
7,33,2016,2016.0,18.7,3,1,1,624000.0,5.0,0,65072.0,4.468085106382979,6.470588235294118,4.615384615384615,0,0
8,43,2017,2017.0,18.9,3,1,1,549000.0,5.0,0,133532.0,4.893617021276596,5.882352941176471,5.0,3,0
13,90,2013,2013.0,22.41,3,1,1,524000.0,5.0,0,39886.0,4.893617021276596,6.470588235294118,3.8461538461538463,0,3
13,89,2015,2015.0,25.2,1,1,2,583000.0,5.0,0,56976.0,4.255319148936171,5.294117647058824,3.076923076923077,0,0
23,153,2020,2020.0,17.69,3,1,2,1147000.0,6.0,0,68303.0,6.170212765957447,7.647058823529413,5.384615384615384,3,3
20,119,2016,2016.0,21.72,1,0,1,825000.0,7.0,0,54000.0,6.170212765957447,7.058823529411765,4.615384615384615,0,3
23,150,2018,2018.0,16.2,3,1,1,755000.0,5.0,0,72348.0,4.042553191489362,5.882352941176471,5.769230769230769,2,0
8,39,2015,2015.0,13.0,3,1,1,875000.0,6.0,0,70000.0,4.893617021276596,5.882352941176471,5.769230769230769,0,4
23,150,2021,2021.0,17.74,3,1,1,855000.0000000001,5.0,0,62696.0,4.468085106382979,5.882352941176471,3.8461538461538463,2,0
8,43,2016,2016.0,18.9,3,1,1,525000.0,5.0,0,65000.0,3.404255319148936,5.882352941176471,5.0,0,0
8,43,2017,2017.0,18.9,3,0,1,650000.0,4.0,0,36000.0,4.893617021276596,4.705882352941177,3.8461538461538463,0,0
7,30,2018,2018.0,18.0,3,0,1,846000.0000000001,5.0,0,71905.0,5.74468085106383,5.882352941176471,3.8461538461538463,3,3
13,89,2013,2013.0,22.38,3,1,2,424000.0,5.0,0,69748.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
13,71,2008,2008.0,19.7,3,1,1,210000.0,5.0,0,44000.0,1.0638297872340423,1.7647058823529411,0.3846153846153846,0,0
22,145,2021,2021.0,17.1,3,1,2,959000.0,6.0,0,17875.0,5.319148936170214,5.882352941176471,4.615384615384615,2,3
19,110,2020,2021.0,16.42,3,1,1,889000.0,6.0,0,95678.0,5.531914893617022,5.882352941176471,5.384615384615384,0,4
19,113,2022,2022.0,19.03,3,0,1,850000.0,5.0,0,12003.0,5.1063829787234045,5.294117647058824,4.615384615384615,2,4
6,22,2018,2018.0,23.0,1,1,2,836000.0,5.0,0,114427.0,5.531914893617022,6.470588235294118,4.230769230769231,0,4
19,113,2022,2022.0,19.03,3,0,1,660000.0,5.0,0,20000.0,5.319148936170214,5.294117647058824,4.615384615384615,2,4
7,28,2012,2012.0,19.4,3,1,1,334000.0,5.0,0,64655.0,3.191489361702128,4.11764705882353,1.5384615384615383,0,0
12,65,2018,2018.0,18.15,3,1,1,594000.0,5.0,0,46456.0,4.680851063829787,5.294117647058824,4.230769230769231,2,4
19,113,2021,2021.0,18.24,3,0,1,991000.0,5.0,0,20000.0,5.1063829787234045,5.882352941176471,5.384615384615384,2,4
9,57,2018,2018.0,17.1,1,1,1,1450000.0,6.0,0,50000.0,4.680851063829787,6.470588235294118,5.769230769230769,2,4
8,49,2022,2022.0,23.7,1,1,1,1285000.0,6.0,0,20000.0,6.170212765957447,6.470588235294118,6.538461538461538,2,4
13,74,2022,2022.0,22.35,3,1,1,825000.0,5.0,0,10000.0,5.319148936170214,5.294117647058824,4.230769230769231,2,0
7,30,2018,2018.0,17.4,3,1,1,825000.0,5.0,0,40000.0,5.531914893617022,6.470588235294118,4.230769230769231,2,3
6,22,2020,2020.0,23.0,1,1,1,920000.0,5.0,0,40000.0,5.531914893617022,6.470588235294118,4.230769230769231,2,4
13,77,2015,2015.0,25.24,3,1,1,432000.0,5.0,0,57521.0,4.893617021276596,4.705882352941177,3.4615384615384617,0,0
19,110,2016,2016.0,19.87,1,1,1,700000.0,5.0,0,100000.0,3.617021276595745,4.705882352941177,1.5384615384615383,2,4
8,50,2021,2021.0,17.7,3,1,1,1499000.0,6.0,0,7598.0,5.957446808510639,7.058823529411765,5.769230769230769,0,3
19,110,2017,2017.0,13.06,3,1,1,762000.0,5.0,0,38520.0,4.255319148936171,5.882352941176471,4.230769230769231,0,4
15,62,2022,2022.0,15.43,3,1,1,1625000.0,5.0,0,20000.0,8.085106382978722,5.882352941176471,8.461538461538462,2,4
19,110,2014,2014.0,20.45,1,1,2,632000.0,5.0,0,110455.0,4.255319148936171,4.705882352941177,2.307692307692308,0,4
8,49,2020,2020.0,18.15,3,0,1,1218000.0,7.0,0,26901.0,6.382978723404256,5.882352941176471,4.230769230769231,0,4
8,43,2017,2017.0,18.9,3,0,1,524000.0,4.0,0,65376.0,4.680851063829787,4.11764705882353,2.307692307692308,3,0
10,60,2022,2022.0,18.2,3,1,1,1390000.0,6.0,0,10000.0,6.170212765957447,6.470588235294118,7.3076923076923075,2,4
8,39,2018,2018.0,13.0,3,0,1,1275000.0,6.0,0,27000.0,4.893617021276596,5.882352941176471,5.769230769230769,2,4
8,53,2010,2010.0,19.2,3,0,3,275000.0,4.0,0,90000.0,1.9148936170212765,5.294117647058824,1.153846153846154,2,0
7,30,2022,2022.0,17.4,3,1,1,1125000.0,5.0,0,20000.0,4.893617021276596,5.294117647058824,4.230769230769231,2,3
7,30,2016,2016.0,18.0,3,0,1,650000.0,5.0,0,82998.0,4.468085106382979,5.294117647058824,1.5384615384615383,0,3
7,30,2019,2019.0,17.14,3,1,1,1100000.0,5.0,0,14500.0,5.74468085106383,6.470588235294118,4.615384615384615,2,3
8,53,2010,2010.0,19.2,3,0,2,395000.0,4.0,0,68000.0,3.191489361702128,5.882352941176471,3.4615384615384617,0,0
8,51,2019,2019.0,20.14,3,1,1,681000.0,5.0,0,25887.0,5.957446808510639,5.294117647058824,4.230769230769231,2,3
13,86,2020,2020.0,21.7,3,1,1,405000.0,5.0,0,74094.0,4.042553191489362,2.941176470588235,1.5384615384615383,0,0
7,33,2018,2018.0,19.0,3,0,1,765000.0,5.0,0,40000.0,4.468085106382979,6.470588235294118,4.230769230769231,0,0
13,85,2014,2014.0,23.2,1,1,1,487000.0,5.0,0,91045.0,4.468085106382979,5.294117647058824,3.4615384615384617,2,0
13,74,2018,2018.0,21.4,3,0,2,818000.0,5.0,0,34140.0,5.74468085106383,6.470588235294118,4.615384615384615,2,0
6,22,2017,2017.0,17.0,3,1,1,724000.0,5.0,0,20056.0,5.531914893617022,6.470588235294118,4.230769230769231,0,4
13,77,2016,2016.0,26.0,3,0,3,468000.0,5.0,0,38233.0,5.1063829787234045,4.705882352941177,3.4615384615384617,0,0
23,148,2013,2013.0,14.69,3,1,1,500000.0,6.0,0,100000.0,5.531914893617022,5.882352941176471,3.8461538461538463,2,3
8,43,2016,2016.0,18.9,3,1,1,525000.0,5.0,0,44000.0,3.404255319148936,5.882352941176471,5.0,0,0
13,79,2016,2016.0,19.12,3,0,1,725000.0,4.0,0,30000.0,4.468085106382979,5.882352941176471,3.076923076923077,2,3
8,43,2018,2018.0,18.9,3,1,1,550000.0,5.0,0,50000.0,4.893617021276596,4.705882352941177,4.615384615384615,2,0
13,89,2019,2019.0,22.0,3,1,1,650000.0,5.0,0,98000.0,5.319148936170214,5.294117647058824,1.5384615384615383,0,0
7,33,2017,2017.0,18.2,3,0,1,775000.0,5.0,0,47000.0,4.893617021276596,6.470588235294118,3.8461538461538463,0,0
8,50,2019,2019.0,17.0,3,1,1,900000.0,6.0,0,70000.0,6.170212765957447,5.882352941176471,3.076923076923077,2,3
13,72,2020,2020.0,22.05,3,1,1,408000.0,5.0,0,16998.0,3.404255319148936,2.941176470588235,1.5384615384615383,0,0
8,43,2017,2017.0,18.9,3,0,1,642000.0,4.0,0,15256.0,4.893617021276596,4.705882352941177,3.8461538461538463,0,0
4,12,2020,2020.0,22.5,3,0,1,521000.0,5.0,0,4495.0,2.978723404255319,3.5294117647058827,1.9230769230769236,0,0
13,73,2018,2018.0,23.95,3,1,2,390000.0,5.0,0,40000.0,3.8297872340425534,4.705882352941177,1.9230769230769236,2,0
21,133,2016,2016.0,23.84,3,1,1,429000.0,5.0,0,142135.0,4.893617021276596,6.470588235294118,4.615384615384615,0,0
6,21,2021,2021.0,18.5,3,1,1,520000.0,5.0,0,120000.0,4.042553191489362,4.11764705882353,1.9230769230769236,2,3
13,93,2019,2019.0,20.52,3,0,1,625000.0,5.0,0,9553.0,5.531914893617022,5.294117647058824,3.8461538461538463,2,0
19,112,2022,2022.0,21.46,3,1,1,601000.0,5.0,0,7600.0,5.1063829787234045,4.705882352941177,3.4615384615384617,3,0
9,57,2017,2017.0,17.1,1,1,1,1300000.0,6.0,0,120000.0,4.680851063829787,6.470588235294118,5.384615384615384,2,4
8,43,2017,2017.0,18.9,3,0,1,645000.0,4.0,0,20000.0,4.893617021276596,4.705882352941177,3.8461538461538463,0,0
8,54,2016,2016.0,18.6,3,1,1,695000.0,5.0,0,45578.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
6,22,2019,2019.0,17.0,3,1,1,894999.9999999999,5.0,0,42000.0,7.021276595744681,6.470588235294118,4.615384615384615,0,4
8,53,2013,2013.0,20.36,3,1,2,350000.0,5.0,0,90000.0,2.5531914893617023,4.11764705882353,3.076923076923077,2,0
8,50,2012,2012.0,22.32,1,1,1,550000.0,6.0,0,70000.0,4.680851063829787,5.882352941176471,3.4615384615384617,2,3
13,83,2017,2017.0,20.89,3,1,1,581000.0,5.0,0,16306.0,4.680851063829787,5.294117647058824,4.230769230769231,0,0
13,93,2020,2020.0,20.52,3,1,3,513000.0,5.0,0,25086.0,5.1063829787234045,4.705882352941177,1.5384615384615383,0,0
13,74,2017,2017.0,21.01,3,1,1,650000.0,5.0,0,54845.0,5.531914893617022,5.882352941176471,5.384615384615384,2,0
6,26,2020,2020.0,24.4,1,1,1,806000.0,5.0,0,35642.0,5.957446808510639,5.294117647058824,4.615384615384615,0,0
13,74,2016,2016.0,21.4,3,0,1,725000.0,5.0,0,22173.0,4.893617021276596,5.294117647058824,4.230769230769231,2,0
8,43,2014,2014.0,18.9,3,1,1,426000.0,5.0,0,67790.0,3.404255319148936,4.705882352941177,3.076923076923077,2,0
13,73,2019,2019.0,23.95,3,1,1,485000.0,5.0,0,38000.0,4.042553191489362,4.705882352941177,2.307692307692308,0,0
7,28,2012,2012.0,19.4,3,1,2,351000.0,5.0,0,49713.0,3.617021276595745,4.705882352941177,1.5384615384615383,2,0
19,112,2021,2021.0,21.46,3,1,1,490000.00000000006,5.0,0,10002.0,4.680851063829787,4.11764705882353,1.5384615384615383,2,0
13,89,2014,2014.0,25.2,1,1,2,510000.0,5.0,0,90000.0,4.255319148936171,5.294117647058824,3.076923076923077,2,0
23,150,2017,2017.0,17.21,3,0,1,1025000.0,7.0,0,55833.0,4.042553191489362,5.882352941176471,5.0,2,0
0,2,2015,2015.0,15.73,1,0,2,2345000.0,7.0,0,46716.0,5.74468085106383,6.470588235294118,6.538461538461538,2,4
20,119,2016,2016.0,21.13,1,1,1,825000.0,5.0,0,54000.0,5.957446808510639,7.058823529411765,4.615384615384615,0,3
6,22,2016,2016.0,21.7,1,1,2,675000.0,5.0,0,68000.0,5.74468085106383,6.470588235294118,3.4615384615384617,0,4
19,113,2022,2022.0,19.03,3,0,1,823000.0,5.0,0,20000.0,5.1063829787234045,5.294117647058824,4.615384615384615,2,4
13,89,2014,2014.0,22.38,3,1,1,554000.0,5.0,0,52311.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
13,90,2014,2015.0,22.41,3,1,1,499000.0,5.0,0,59514.0,4.893617021276596,5.294117647058824,3.076923076923077,0,3
19,113,2022,2022.0,19.03,3,0,1,815000.0,5.0,0,10000.0,5.1063829787234045,5.882352941176471,5.384615384615384,2,4
13,74,2020,2020.0,21.01,3,1,1,719000.0,5.0,0,36743.0,5.531914893617022,5.882352941176471,5.384615384615384,2,0
13,77,2015,2015.0,25.24,3,1,1,372000.0,5.0,0,83046.0,4.468085106382979,3.5294117647058827,1.9230769230769236,2,0
13,77,2018,2018.0,23.1,3,0,1,515000.00000000006,5.0,0,10000.0,4.468085106382979,5.294117647058824,3.4615384615384617,2,0
7,33,2016,2016.0,18.7,3,1,2,554000.0,5.0,0,59420.0,4.468085106382979,6.470588235294118,4.230769230769231,2,0
21,135,2023,2023.0,20.3,3,1,1,700000.0,5.0,0,4545.0,4.680851063829787,5.882352941176471,2.6923076923076925,0,3
13,89,2011,2011.0,22.38,3,1,1,410000.0,5.0,0,70404.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
13,79,2016,2016.0,20.73,3,1,1,685000.0,5.0,0,39725.0,4.468085106382979,5.294117647058824,2.6923076923076925,2,3
10,59,2022,2022.0,17.8,1,0,1,1800000.0,6.0,0,10000.0,6.170212765957447,5.882352941176471,5.0,2,4
6,22,2018,2018.0,17.0,3,1,2,765000.0,5.0,0,50000.0,5.531914893617022,6.470588235294118,4.230769230769231,2,4
15,63,2023,2023.0,13.79,3,1,1,1950000.0,6.0,0,10000.0,6.595744680851064,7.058823529411765,8.846153846153847,2,4
8,41,2013,2013.0,16.3,3,1,3,491000.0,6.0,0,50000.0,4.893617021276596,5.294117647058824,2.6923076923076925,2,3
6,22,2021,2021.0,21.7,1,1,1,1175000.0,5.0,0,23272.0,5.957446808510639,7.058823529411765,5.769230769230769,2,4
6,22,2020,2020.0,15.9,3,1,1,999000.0,5.0,0,8407.0,5.957446808510639,7.058823529411765,5.769230769230769,0,4
13,89,2018,2018.0,21.21,3,0,1,715000.0,5.0,0,50000.0,5.957446808510639,6.470588235294118,3.8461538461538463,2,0
8,39,2021,2021.0,15.29,3,0,1,1779000.0,7.0,0,14881.0,5.74468085106383,6.470588235294118,6.538461538461538,0,4
8,54,2012,2012.0,18.5,3,1,1,404000.0,5.0,0,54305.0,3.8297872340425534,5.882352941176471,3.4615384615384617,2,0
8,53,2016,2016.0,19.81,3,1,2,358000.0,5.0,0,50000.0,2.5531914893617023,3.5294117647058827,1.153846153846154,2,0
13,83,2017,2017.0,20.89,3,0,1,581000.0,5.0,0,64998.0,4.680851063829787,5.294117647058824,4.230769230769231,0,0
8,54,2015,2015.0,18.6,3,1,1,630000.0,5.0,0,75940.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
7,33,2016,2016.0,18.7,3,1,1,560000.0,5.0,0,25639.0,4.042553191489362,5.294117647058824,2.307692307692308,2,0
8,50,2014,2014.0,17.01,3,1,2,525000.0,5.0,0,60000.0,5.1063829787234045,5.882352941176471,3.076923076923077,2,3
13,77,2018,2018.0,23.1,3,1,1,501000.0,5.0,0,41594.0,4.042553191489362,4.705882352941177,3.4615384615384617,0,0
13,93,2020,2021.0,20.52,3,0,2,617000.0,5.0,0,24786.0,5.531914893617022,5.294117647058824,3.8461538461538463,0,0
13,73,2017,2017.0,23.95,3,1,1,365000.0,5.0,0,56000.0,3.8297872340425534,4.705882352941177,1.9230769230769236,2,0
7,30,2018,2018.0,18.3,3,0,1,995000.0,5.0,0,90000.0,7.23404255319149,6.470588235294118,5.384615384615384,0,3
8,54,2019,2019.0,18.6,3,1,2,775000.0,5.0,0,31000.0,5.74468085106383,5.882352941176471,4.230769230769231,0,0
8,50,2017,2017.0,17.7,3,1,1,770000.0,6.0,0,36000.0,5.1063829787234045,5.294117647058824,2.6923076923076925,0,3
13,89,2018,2018.0,22.0,3,1,1,725000.0,5.0,0,19065.0,5.74468085106383,6.470588235294118,3.4615384615384617,2,0
7,33,2019,2019.0,18.2,3,0,1,840000.0,5.0,0,30538.0,5.1063829787234045,7.058823529411765,4.615384615384615,0,0
8,54,2018,2018.0,18.6,3,1,2,799000.0,5.0,0,48891.0,6.170212765957447,6.470588235294118,4.230769230769231,0,0
14,97,2014,2014.0,15.5,3,0,2,1380000.0,7.0,0,60000.0,5.957446808510639,6.470588235294118,4.230769230769231,2,0
13,89,2018,2018.0,22.0,3,1,1,696000.0,5.0,0,26676.0,5.319148936170214,5.294117647058824,1.5384615384615383,2,0
13,89,2015,2015.0,22.38,3,1,1,576000.0,5.0,0,35647.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
22,142,2020,2020.0,22.35,3,1,1,721000.0,5.0,0,63825.0,5.319148936170214,6.470588235294118,5.0,3,0
7,30,2018,2018.0,17.4,3,1,2,995000.0,5.0,0,31346.0,5.531914893617022,6.470588235294118,4.230769230769231,2,3
8,54,2015,2015.0,18.6,3,1,2,594000.0,5.0,0,79349.0,4.893617021276596,5.882352941176471,4.230769230769231,2,0
13,93,2015,2015.0,20.51,3,1,1,426000.0,5.0,0,52228.0,3.404255319148936,5.294117647058824,3.8461538461538463,0,0
8,39,2015,2015.0,17.01,1,0,1,1100000.0,6.0,0,70000.0,4.893617021276596,5.882352941176471,5.769230769230769,2,4
18,104,2022,2022.0,20.0,3,1,1,905000.0,5.0,0,40542.0,7.446808510638299,7.058823529411765,7.3076923076923075,3,4
19,110,2019,2019.0,14.99,3,0,1,848000.0,5.0,0,47936.0,5.319148936170214,5.882352941176471,3.4615384615384617,0,4
8,39,2016,2016.0,15.29,3,1,2,894999.9999999999,6.0,0,45000.0,4.680851063829787,5.294117647058824,3.076923076923077,0,4
8,49,2019,2019.0,18.27,3,1,1,1099000.0,6.0,0,20469.0,6.808510638297872,5.882352941176471,5.0,2,4
8,54,2011,2011.0,17.0,3,1,1,425000.0,5.0,0,60000.0,3.8297872340425534,6.470588235294118,3.4615384615384617,2,0
13,90,2012,2012.0,19.1,3,1,2,445000.0,5.0,0,70000.0,4.680851063829787,5.294117647058824,3.076923076923077,0,3
23,153,2017,2017.0,16.09,3,1,2,775000.0,5.0,0,46258.0,5.319148936170214,7.058823529411765,4.615384615384615,2,3
13,93,2013,2013.0,18.9,3,1,3,327000.0,5.0,0,54242.0,3.191489361702128,4.11764705882353,3.4615384615384617,0,0
7,33,2017,2017.0,19.0,3,0,1,661000.0,5.0,0,90727.0,4.468085106382979,6.470588235294118,4.230769230769231,0,0
13,90,2017,2017.0,21.21,3,1,1,682000.0,5.0,0,31003.0,5.957446808510639,5.882352941176471,2.6923076923076925,0,3
8,43,2017,2017.0,18.9,3,1,1,577000.0,5.0,0,24233.0,4.893617021276596,4.705882352941177,4.230769230769231,2,0
23,150,2015,2015.0,16.47,3,1,3,500000.0,5.0,0,90000.0,3.617021276595745,5.882352941176471,5.384615384615384,2,0
7,33,2017,2017.0,18.7,3,1,1,679000.0,5.0,0,36983.0,4.468085106382979,6.470588235294118,4.230769230769231,0,0
14,98,2014,2014.0,14.8,1,0,1,1445000.0,7.0,0,68915.0,4.255319148936171,5.882352941176471,5.769230769230769,0,0
13,89,2021,2021.0,22.38,3,1,1,776000.0,5.0,0,5440.0,5.319148936170214,3.5294117647058827,2.307692307692308,2,0
21,133,2021,2021.0,20.09,3,1,1,690000.0,5.0,0,8096.0,4.042553191489362,5.882352941176471,4.230769230769231,3,0
20,119,2012,2012.0,20.5,1,1,2,380000.0,5.0,0,120000.0,2.978723404255319,3.5294117647058827,2.6923076923076925,2,3
19,110,2014,2014.0,13.24,3,1,3,560000.0,5.0,0,60000.0,4.255319148936171,4.705882352941177,2.307692307692308,2,4
8,54,2018,2018.0,18.6,3,1,2,799000.0,5.0,0,33040.0,5.957446808510639,6.470588235294118,3.8461538461538463,0,0
8,54,2019,2019.0,22.54,1,1,1,835000.0,6.0,0,30722.0,5.1063829787234045,4.705882352941177,2.6923076923076925,2,0
7,30,2016,2016.0,26.0,1,1,1,750000.0,6.0,0,80000.0,4.680851063829787,7.647058823529413,3.8461538461538463,2,3
7,30,2014,2014.0,17.4,3,1,1,527000.0,5.0,0,58778.0,4.680851063829787,5.294117647058824,2.6923076923076925,0,3
13,86,2019,2019.0,21.7,3,1,1,426000.0,5.0,0,51395.0,4.042553191489362,2.941176470588235,1.5384615384615383,0,0
6,22,2015,2015.0,14.7,3,0,2,625000.0,6.0,0,100000.0,6.808510638297872,7.058823529411765,5.769230769230769,0,4
13,90,2013,2013.0,22.41,3,1,2,447000.0,5.0,0,65881.0,4.893617021276596,5.294117647058824,3.076923076923077,0,3
13,89,2014,2014.0,22.38,3,1,2,552000.0,5.0,0,49934.0,5.319148936170214,3.5294117647058827,2.307692307692308,0,0
7,30,2016,2016.0,26.0,1,1,2,795000.0,6.0,0,91000.0,4.680851063829787,6.470588235294118,3.4615384615384617,0,3
13,78,2018,2018.0,21.63,3,1,2,459000.0,5.0,0,61576.0,4.255319148936171,5.294117647058824,3.8461538461538463,0,0
13,79,2016,2017.0,20.73,3,1,2,700000.0,5.0,0,114321.0,4.680851063829787,7.058823529411765,3.8461538461538463,0,3
13,86,2019,2019.0,21.7,3,1,1,405000.0,5.0,0,53125.0,4.042553191489362,2.941176470588235,1.5384615384615383,2,0
19,112,2020,2020.0,22.0,3,0,1,536000.0,5.0,0,36462.0,4.468085106382979,3.5294117647058827,2.6923076923076925,0,0
19,110,2018,2018.0,14.99,3,1,2,894999.9999999999,5.0,0,13000.0,4.893617021276596,5.882352941176471,3.4615384615384617,0,4
